Source,Target,Weight
赤白带,腰痛,11.0
赤白带,闭经,3.0
赤白带,疳积,1.0
赤白带,过期不产,1.0
赤白带,反胃,5.0
赤白带,背痛,1.0
赤白带,杨梅疮,1.0
赤白带,牙痛,5.0
赤白带,腹泻,1.0
赤白带,口渴,1.0
赤白带,积滞,3.0
赤白带,大便脓血,1.0
赤白带,四肢拘急,1.0
赤白带,不孕,13.0
赤白带,足跟痛,1.0
赤白带,口噤,2.0
赤白带,舌卷,1.0
赤白带,崩漏,23.0
赤白带,头痛,5.0
赤白带,潮热,10.0
赤白带,胞衣不下,1.0
赤白带,白带,365.0
赤白带,腹冷,11.0
赤白带,腰膝无力,3.0
赤白带,恶寒发热,1.0
赤白带,口苦,5.0
赤白带,腹痛,39.0
赤白带,小便频数,4.0
赤白带,咳嗽,26.0
赤白带,慢惊,2.0
赤白带,头晕,9.0
赤白带,难产,5.0
赤白带,自汗,2.0
赤白带,半身不遂,9.0
赤白带,胸闷,4.0
赤白带,寒热往来,4.0
赤白带,胎动不安,2.0
心烦,气喘,8.0
心烦,胎漏,4.0
心烦,健忘,11.0
心烦,骨痛,2.0
心烦,角弓反张,1.0
心烦,干呕,16.0
心烦,经行腹痛,1.0
心烦,小便不利,13.0
心烦,牙龈出血,1.0
心烦,面色青,3.0
心烦,便血,4.0
心烦,畏寒,2.0
心烦,盗汗,63.0
心烦,鼻衄,7.0
心烦,产后血崩,1.0
心烦,神昏,8.0
心烦,身痛,2.0
心烦,舌苔黄,8.0
心烦,嗳气,3.0
心烦,寒战,1.0
心烦,舌紫,1.0
心烦,鼻塞,3.0
心烦,唇肿,2.0
心烦,身重,2.0
心烦,腹满,12.0
心烦,丹毒,2.0
心烦,大便秘结,5.0
心烦,舌苔白,1.0
心烦,漏下,3.0
心烦,红鼻,1.0
心烦,痴呆,1.0
心烦,目昏,33.0
心烦,产后腹痛,1.0
心烦,嗜睡,1.0
心烦,吞酸,5.0
心烦,发黄,2.0
心烦,发狂,1.0
心烦,浮肿,8.0
心烦,胁痛,9.0
心烦,目干涩,1.0
心烦,舌疮,1.0
心烦,心下痞,2.0
心烦,急惊,1.0
心烦,转筋,5.0
心烦,小儿发热,1.0
心烦,心悸,22.0
心烦,咽干,41.0
心烦,胃痛,1.0
心烦,妊娠头痛,1.0
心烦,经间期出血,1.0
心烦,尿痛,1.0
心烦,足热,3.0
心烦,赤白带,14.0
心烦,消瘦,14.0
心烦,口甜,1.0
心烦,肠鸣,3.0
心烦,五心烦热,153.0
心烦,头汗,1.0
心烦,壮热,36.0
心烦,但热不寒,2.0
心烦,乳汁不行,1.0
心烦,短气,15.0
心烦,咳血,4.0
心烦,痫,10.0
心烦,项强,6.0
心烦,舌干,20.0
心烦,月经过多,2.0
心烦,恶露不下,1.0
心烦,恶心,16.0
心烦,头胀,1.0
心烦,恶寒,17.0
心烦,妊娠咳嗽,1.0
心烦,少气,6.0
心烦,崩中,4.0
心烦,嘈杂,4.0
心烦,头热,1.0
心烦,小便不通,4.0
心烦,吐血,15.0
心烦,少腹痛,1.0
心烦,谵语,11.0
心烦,腰重,4.0
心烦,麻疹,4.0
心烦,呕吐,32.0
心烦,烦躁,67.0
心烦,口臭,3.0
心烦,心下悸,1.0
心烦,舌苔黄腻,4.0
心烦,耳聋,9.0
心烦,四肢疼痛,9.0
心烦,无汗,5.0
心烦,腰痛,9.0
心烦,小儿呕吐,3.0
心烦,鼻干,2.0
心烦,独语,2.0
心烦,闭经,1.0
心烦,背痛,2.0
心烦,里急后重,2.0
心烦,面痛,1.0
心烦,牙痛,3.0
心烦,口渴,56.0
心烦,产后发热,1.0
心烦,多梦,9.0
心烦,四肢拘急,1.0
心烦,口噤,3.0
心烦,善怒,5.0
心烦,崩漏,8.0
心烦,头重,4.0
心烦,恶风,11.0
心烦,头痛,61.0
心烦,食欲不振,1.0
心烦,潮热,51.0
心烦,胞衣不下,3.0
心烦,善恐,1.0
心烦,白带,16.0
心烦,头昏,15.0
心烦,腹冷,1.0
心烦,低热,2.0
心烦,腰膝无力,2.0
心烦,恶寒发热,1.0
心烦,面色白,4.0
心烦,口苦,43.0
心烦,不寐,5.0
心烦,弄舌,1.0
心烦,腹痛,39.0
心烦,小便频数,1.0
心烦,咳嗽,49.0
心烦,善悲,2.0
心烦,慢惊,2.0
心烦,咽喉痛,7.0
心烦,小便黄赤,8.0
心烦,头晕,38.0
心烦,难产,2.0
心烦,自汗,31.0
心烦,半身不遂,4.0
心烦,妊娠心烦,6.0
心烦,善惊,1.0
心烦,尿血,3.0
心烦,胸闷,11.0
心烦,寒热往来,14.0
心烦,胸痛,1.0
心烦,胎动不安,4.0
消瘦,气喘,2.0
消瘦,干呕,3.0
消瘦,面色青,3.0
消瘦,便血,1.0
消瘦,畏寒,2.0
消瘦,盗汗,22.0
消瘦,鼻衄,1.0
消瘦,神昏,2.0
消瘦,嗳气,1.0
消瘦,身重,1.0
消瘦,腹满,3.0
消瘦,漏下,1.0
消瘦,目昏,1.0
消瘦,噎膈,2.0
消瘦,吞酸,6.0
消瘦,浮肿,4.0
消瘦,胁痛,2.0
消瘦,心下痞,3.0
消瘦,心悸,5.0
消瘦,咽干,9.0
消瘦,牙龈溃烂,1.0
消瘦,瘰疬,6.0
消瘦,赤白带,4.0
消瘦,心烦,14.0
消瘦,肠鸣,5.0
消瘦,五心烦热,9.0
消瘦,壮热,6.0
消瘦,短气,2.0
消瘦,痫,1.0
消瘦,舌干,4.0
消瘦,恶心,2.0
消瘦,恶寒,3.0
消瘦,少气,3.0
消瘦,崩中,1.0
消瘦,嘈杂,3.0
消瘦,吐血,3.0
消瘦,呕吐,13.0
消瘦,口淡,3.0
消瘦,烦躁,4.0
消瘦,口臭,2.0
消瘦,耳聋,1.0
消瘦,无汗,1.0
消瘦,腰痛,2.0
消瘦,疳积,6.0
消瘦,足痛,1.0
消瘦,反胃,3.0
消瘦,背痛,1.0
消瘦,小儿腹泻,2.0
消瘦,腹泻,4.0
消瘦,口渴,13.0
消瘦,多梦,1.0
消瘦,疲乏,3.0
消瘦,恶风,1.0
消瘦,朱砂掌,1.0
消瘦,头痛,1.0
消瘦,食欲不振,6.0
消瘦,潮热,13.0
消瘦,白带,5.0
消瘦,大便溏,3.0
消瘦,头昏,1.0
消瘦,腹冷,5.0
消瘦,口苦,5.0
消瘦,腹痛,16.0
消瘦,小便频数,2.0
消瘦,咳嗽,17.0
消瘦,慢惊,1.0
消瘦,小便黄赤,1.0
消瘦,头晕,8.0
消瘦,自汗,7.0
消瘦,啮齿,2.0
消瘦,尿血,1.0
消瘦,胸闷,4.0
消瘦,寒热往来,4.0
消瘦,胸痛,1.0
口甜,鼻衄,2.0
口甜,鼻塞,1.0
口甜,心烦,1.0
口甜,吐血,1.0
口甜,口臭,2.0
口甜,皮肤瘙痒,1.0
口甜,头昏,1.0
口甜,口苦,3.0
口甜,弄舌,1.0
口甜,咳嗽,1.0
肠鸣,气喘,2.0
肠鸣,健忘,2.0
肠鸣,呃逆,3.0
肠鸣,小便不利,8.0
肠鸣,面色青,1.0
肠鸣,便血,1.0
肠鸣,畏寒,3.0
肠鸣,盗汗,6.0
肠鸣,神昏,5.0
肠鸣,身痛,2.0
肠鸣,舌苔黄,1.0
肠鸣,嗳气,3.0
肠鸣,鼻塞,1.0
肠鸣,身重,2.0
肠鸣,腹满,4.0
肠鸣,妊娠呕吐,1.0
肠鸣,漏下,2.0
肠鸣,目昏,6.0
肠鸣,噎膈,1.0
肠鸣,产后腹痛,1.0
肠鸣,吞酸,15.0
肠鸣,瘫痪,2.0
肠鸣,浮肿,9.0
肠鸣,胁痛,3.0
肠鸣,心下痞,4.0
肠鸣,咽干,4.0
肠鸣,远视,1.0
肠鸣,足热,2.0
肠鸣,赤白带,1.0
肠鸣,心烦,3.0
肠鸣,消瘦,5.0
肠鸣,脱肛,3.0
肠鸣,壮热,5.0
肠鸣,但热不寒,1.0
肠鸣,短气,8.0
肠鸣,项强,1.0
肠鸣,舌干,2.0
肠鸣,恶心,26.0
肠鸣,恶寒,5.0
肠鸣,少气,6.0
肠鸣,嘈杂,4.0
肠鸣,呕吐,45.0
肠鸣,口淡,1.0
肠鸣,烦躁,6.0
肠鸣,大便失禁,2.0
肠鸣,耳聋,1.0
肠鸣,腰脊痛,1.0
肠鸣,无汗,1.0
肠鸣,腰痛,6.0
肠鸣,鼻干,1.0
肠鸣,疳积,4.0
肠鸣,反胃,4.0
肠鸣,背痛,1.0
肠鸣,里急后重,19.0
肠鸣,牙痛,1.0
肠鸣,腹泻,4.0
肠鸣,口渴,1.0
肠鸣,积滞,1.0
肠鸣,多梦,1.0
肠鸣,大便脓血,1.0
肠鸣,遗尿,1.0
肠鸣,口噤,1.0
肠鸣,头重,1.0
肠鸣,恶风,4.0
肠鸣,头痛,7.0
肠鸣,食欲不振,2.0
肠鸣,潮热,4.0
肠鸣,白带,1.0
肠鸣,大便溏,2.0
肠鸣,腹冷,11.0
肠鸣,恶寒发热,1.0
肠鸣,口苦,8.0
肠鸣,不寐,1.0
肠鸣,多唾,2.0
肠鸣,腹痛,101.0
肠鸣,小便频数,2.0
肠鸣,咳嗽,9.0
肠鸣,慢惊,1.0
肠鸣,头晕,5.0
肠鸣,手足厥冷,4.0
肠鸣,自汗,11.0
肠鸣,寒热往来,2.0
头摇,角弓反张,3.0
头摇,神昏,1.0
头摇,胎毒,1.0
头摇,急惊,1.0
头摇,壮热,1.0
头摇,云雾移睛,1.0
头摇,项强,6.0
头摇,无汗,2.0
头摇,鼻干,1.0
头摇,口噤,5.0
头摇,头痛,1.0
头摇,咳嗽,1.0
头摇,手足厥冷,1.0
产后发痉,角弓反张,1.0
产后发痉,肥胖,1.0
产后发痉,舌苔白,1.0
产后发痉,瘫痪,1.0
产后发痉,痫,1.0
产后发痉,项强,1.0
产后发痉,恶寒,1.0
产后发痉,腰痛,1.0
产后发痉,口噤,2.0
产后发痉,四肢强直,1.0
产后发痉,恶寒发热,1.0
产后发痉,腹痛,1.0
产后发痉,舌苔白腻,1.0
产后发痉,胎动不安,1.0
脱肛,气喘,1.0
脱肛,胎漏,1.0
脱肛,小便不利,1.0
脱肛,便血,5.0
脱肛,盗汗,3.0
脱肛,瘫痪,2.0
脱肛,咽干,1.0
脱肛,瘰疬,1.0
脱肛,赤白带,2.0
脱肛,肠鸣,3.0
脱肛,肛漏,1.0
脱肛,阴疮,1.0
脱肛,恶心,1.0
脱肛,恶寒,2.0
脱肛,少气,1.0
脱肛,崩中,1.0
脱肛,吐血,1.0
脱肛,麻疹,1.0
脱肛,呕吐,1.0
脱肛,耳聋,2.0
脱肛,无名肿毒,1.0
脱肛,疳积,2.0
脱肛,里急后重,4.0
脱肛,腹泻,1.0
脱肛,积滞,4.0
脱肛,疲乏,1.0
脱肛,遗尿,1.0
脱肛,不孕,2.0
脱肛,崩漏,1.0
脱肛,头痛,3.0
脱肛,白带,2.0
脱肛,腹冷,1.0
脱肛,恶寒发热,2.0
脱肛,腹痛,11.0
脱肛,咳嗽,2.0
脱肛,慢惊,2.0
脱肛,自汗,1.0
脱肛,寒热往来,1.0
五心烦热,健忘,2.0
五心烦热,角弓反张,1.0
五心烦热,干呕,1.0
五心烦热,小便不利,1.0
五心烦热,面色青,3.0
五心烦热,便血,1.0
五心烦热,盗汗,37.0
五心烦热,鼻衄,1.0
五心烦热,神昏,3.0
五心烦热,舌苔黄,1.0
五心烦热,鼻塞,1.0
五心烦热,身重,1.0
五心烦热,大便秘结,1.0
五心烦热,红鼻,1.0
五心烦热,目昏,13.0
五心烦热,发黄,1.0
五心烦热,浮肿,3.0
五心烦热,胁痛,1.0
五心烦热,目干涩,1.0
五心烦热,心悸,3.0
五心烦热,咽干,18.0
五心烦热,尿痛,1.0
五心烦热,赤白带,10.0
五心烦热,心烦,153.0
五心烦热,消瘦,9.0
五心烦热,壮热,5.0
五心烦热,短气,3.0
五心烦热,咳血,1.0
五心烦热,痫,1.0
五心烦热,项强,1.0
五心烦热,舌干,7.0
五心烦热,恶心,1.0
五心烦热,恶寒,1.0
五心烦热,崩中,1.0
五心烦热,嘈杂,4.0
五心烦热,吐血,2.0
五心烦热,少腹痛,1.0
五心烦热,谵语,3.0
五心烦热,麻疹,1.0
五心烦热,呕吐,2.0
五心烦热,烦躁,3.0
五心烦热,耳聋,1.0
五心烦热,四肢疼痛,2.0
五心烦热,腰痛,2.0
五心烦热,鼻干,1.0
五心烦热,牙痛,1.0
五心烦热,口渴,8.0
五心烦热,善怒,2.0
五心烦热,崩漏,3.0
五心烦热,头痛,6.0
五心烦热,潮热,24.0
五心烦热,白带,12.0
五心烦热,头昏,5.0
五心烦热,腹冷,1.0
五心烦热,低热,1.0
五心烦热,恶寒发热,1.0
五心烦热,口苦,9.0
五心烦热,腹痛,4.0
五心烦热,咳嗽,16.0
五心烦热,善悲,2.0
五心烦热,咽喉痛,2.0
五心烦热,头晕,10.0
五心烦热,自汗,5.0
五心烦热,半身不遂,1.0
五心烦热,尿血,1.0
五心烦热,寒热往来,4.0
五心烦热,胸痛,1.0
五心烦热,胎动不安,2.0
小儿脐突,脐疮,1.0
恶露不断,神昏,1.0
恶露不断,谵语,1.0
恶露不断,半身不遂,1.0
头汗,气喘,1.0
头汗,小便不利,5.0
头汗,盗汗,2.0
头汗,舌苔黄,2.0
头汗,腹满,2.0
头汗,发黄,4.0
头汗,舌生芒刺,2.0
头汗,心烦,1.0
头汗,壮热,2.0
头汗,痫,1.0
头汗,项强,1.0
头汗,黄汗,1.0
头汗,恶寒,1.0
头汗,小便不通,1.0
头汗,吐血,2.0
头汗,谵语,5.0
头汗,呕吐,1.0
头汗,烦躁,2.0
头汗,舌苔黄腻,2.0
头汗,无汗,4.0
头汗,口渴,2.0
头汗,恶风,2.0
头汗,头痛,2.0
头汗,慢惊,1.0
头汗,自汗,1.0
头汗,尿血,2.0
关节疼痛,小便不利,3.0
关节疼痛,畏寒,2.0
关节疼痛,身重,1.0
关节疼痛,舌苔白,2.0
关节疼痛,目昏,1.0
关节疼痛,浮肿,1.0
关节疼痛,胁痛,1.0
关节疼痛,咽干,1.0
关节疼痛,胃痛,1.0
关节疼痛,恶寒,1.0
关节疼痛,少气,1.0
关节疼痛,四肢麻木,6.0
关节疼痛,腰痛,1.0
关节疼痛,口渴,1.0
关节疼痛,恶风,3.0
关节疼痛,大便溏,1.0
关节疼痛,头昏,1.0
关节疼痛,头晕,1.0
关节疼痛,自汗,1.0
关节疼痛,半身不遂,1.0
壮热,耳痛,1.0
壮热,气喘,12.0
壮热,健忘,2.0
壮热,角弓反张,4.0
壮热,舌肿,1.0
壮热,小儿水痘,1.0
壮热,痄腮,2.0
壮热,干呕,7.0
壮热,呃逆,1.0
壮热,小便不利,5.0
壮热,面色青,7.0
壮热,便血,2.0
壮热,畏寒,2.0
壮热,盗汗,14.0
壮热,鼻衄,8.0
壮热,神昏,24.0
壮热,身痛,12.0
壮热,寒战,4.0
壮热,鼻塞,31.0
壮热,唇肿,1.0
壮热,身重,5.0
壮热,腹满,10.0
壮热,丹毒,8.0
壮热,大便秘结,5.0
壮热,舌苔白,2.0
壮热,胎毒,4.0
壮热,红鼻,1.0
壮热,小儿丹毒,2.0
壮热,目昏,29.0
壮热,嗜睡,2.0
壮热,发黄,5.0
壮热,发狂,1.0
壮热,浮肿,9.0
壮热,呵欠,3.0
壮热,心下痞,1.0
壮热,急惊,30.0
壮热,转筋,1.0
壮热,舌生芒刺,2.0
壮热,心悸,2.0
壮热,咽干,19.0
壮热,妊娠头痛,1.0
壮热,瘰疬,5.0
壮热,心烦,36.0
壮热,消瘦,6.0
壮热,肠鸣,5.0
壮热,头摇,1.0
壮热,五心烦热,5.0
壮热,头汗,2.0
壮热,乳汁不行,1.0
壮热,短气,2.0
壮热,鼻痒,2.0
壮热,痫,57.0
壮热,项强,22.0
壮热,舌干,23.0
壮热,恶露不下,1.0
壮热,恶心,21.0
壮热,恶寒,64.0
壮热,少气,1.0
壮热,小便不通,5.0
壮热,吐血,8.0
壮热,少腹痛,1.0
壮热,谵语,18.0
壮热,麻疹,7.0
壮热,呕吐,53.0
壮热,口淡,1.0
壮热,烦躁,67.0
壮热,口臭,3.0
壮热,心下悸,1.0
壮热,耳聋,1.0
壮热,四肢疼痛,8.0
壮热,无名肿毒,3.0
壮热,无汗,26.0
壮热,腰痛,5.0
壮热,舌红绛,1.0
壮热,鼻干,9.0
壮热,疳积,5.0
壮热,反胃,2.0
壮热,背痛,1.0
壮热,杨梅疮,1.0
壮热,里急后重,2.0
壮热,上吐下泻,1.0
壮热,牙痛,2.0
壮热,膝肿痛,1.0
壮热,口渴,18.0
壮热,积滞,2.0
壮热,疲乏,1.0
壮热,四肢拘急,5.0
壮热,口噤,13.0
壮热,鼻翼煽动,1.0
壮热,头重,4.0
壮热,恶风,21.0
壮热,面色红,2.0
壮热,头痛,279.0
壮热,潮热,17.0
壮热,头昏,4.0
壮热,腹冷,1.0
壮热,恶寒发热,1.0
壮热,口苦,20.0
壮热,弄舌,5.0
壮热,腹痛,28.0
壮热,咳嗽,100.0
壮热,慢惊,27.0
壮热,小便黄赤,5.0
壮热,咽肿,1.0
壮热,头晕,1.0
壮热,手足厥冷,4.0
壮热,自汗,17.0
壮热,半身不遂,2.0
壮热,口中生疮,1.0
壮热,尿血,2.0
壮热,胸闷,7.0
壮热,寒热往来,9.0
壮热,胎动不安,1.0
壮热,产后腰痛,2.0
但热不寒,神昏,2.0
但热不寒,寒战,2.0
但热不寒,吞酸,2.0
但热不寒,咽干,1.0
但热不寒,足热,1.0
但热不寒,心烦,2.0
但热不寒,肠鸣,1.0
但热不寒,舌干,4.0
但热不寒,恶心,1.0
但热不寒,少气,1.0
但热不寒,谵语,1.0
但热不寒,烦躁,1.0
但热不寒,无汗,2.0
但热不寒,口渴,1.0
但热不寒,头痛,6.0
但热不寒,口苦,4.0
但热不寒,腹痛,1.0
但热不寒,小便黄赤,3.0
但热不寒,自汗,1.0
但热不寒,胸闷,1.0
但热不寒,寒热往来,4.0
手舞足蹈,神昏,2.0
手舞足蹈,谵语,1.0
乳汁不行,面色青,1.0
乳汁不行,心悸,2.0
乳汁不行,乳房胀痛,1.0
乳汁不行,心烦,1.0
乳汁不行,壮热,1.0
乳汁不行,舌干,1.0
乳汁不行,恶寒,1.0
乳汁不行,潮热,1.0
乳汁不行,恶寒发热,1.0
乳汁不行,头晕,1.0
肛漏,脱肛,1.0
短气,气喘,8.0
短气,健忘,5.0
短气,角弓反张,1.0
短气,干呕,7.0
短气,小便不利,15.0
短气,便血,1.0
短气,盗汗,10.0
短气,寒战,2.0
短气,鼻塞,4.0
短气,身重,7.0
短气,腹满,13.0
短气,漏下,5.0
短气,目昏,8.0
短气,吞酸,10.0
短气,浮肿,24.0
短气,胁痛,3.0
短气,足颤,2.0
短气,心下痞,2.0
短气,心悸,9.0
短气,咽干,4.0
短气,心烦,15.0
短气,消瘦,2.0
短气,肠鸣,8.0
短气,五心烦热,3.0
短气,壮热,2.0
短气,痫,5.0
短气,项强,11.0
短气,舌干,2.0
短气,恶心,20.0
短气,恶寒,10.0
短气,少气,3.0
短气,崩中,1.0
短气,嘈杂,1.0
短气,小便不通,6.0
短气,吐血,7.0
短气,少腹痛,1.0
短气,肩痛,2.0
短气,呕吐,28.0
短气,口淡,1.0
短气,烦躁,8.0
短气,耳聋,6.0
短气,四肢疼痛,2.0
短气,腰脊痛,1.0
短气,腰痛,8.0
短气,独语,1.0
短气,反胃,1.0
短气,背痛,11.0
短气,牙痛,1.0
短气,积滞,1.0
短气,多梦,1.0
短气,四肢拘急,4.0
短气,口噤,1.0
短气,哮鸣,1.0
短气,崩漏,2.0
短气,头重,6.0
短气,恶风,17.0
短气,头痛,14.0
短气,食欲不振,3.0
短气,潮热,5.0
短气,头昏,2.0
短气,面色白,2.0
短气,口苦,5.0
短气,不寐,2.0
短气,多唾,1.0
短气,腹痛,16.0
短气,咳痰,1.0
短气,咳嗽,69.0
短气,咽喉痛,2.0
短气,小便黄赤,1.0
短气,头晕,5.0
短气,手足厥冷,5.0
短气,自汗,35.0
短气,半身不遂,1.0
短气,胸闷,4.0
短气,寒热往来,2.0
短气,胎动不安,1.0
小儿木舌,小便不通,1.0
小儿木舌,积滞,1.0
小儿木舌,口噤,1.0
小儿木舌,恶风,1.0
小儿木舌,潮热,1.0
小儿木舌,手足厥冷,1.0
鼻痒,壮热,2.0
鼻痒,恶寒,1.0
鼻痒,咳嗽,1.0
咳血,气喘,2.0
咳血,痄腮,1.0
咳血,呃逆,1.0
咳血,便血,10.0
咳血,盗汗,5.0
咳血,鼻衄,5.0
咳血,舌苔黄,2.0
咳血,腹满,1.0
咳血,胁痛,1.0
咳血,心悸,2.0
咳血,心烦,4.0
咳血,五心烦热,1.0
咳血,舌干,1.0
咳血,月经过多,1.0
咳血,恶寒,1.0
咳血,崩中,1.0
咳血,吐血,26.0
咳血,麻疹,1.0
咳血,呕吐,3.0
咳血,无名肿毒,1.0
咳血,腰痛,1.0
咳血,疳积,1.0
咳血,口渴,2.0
咳血,崩漏,5.0
咳血,头痛,2.0
咳血,潮热,1.0
咳血,口苦,1.0
咳血,咳嗽,9.0
咳血,小便黄赤,1.0
咳血,喷嚏,1.0
咳血,自汗,2.0
咳血,尿血,5.0
咳血,胸闷,1.0
咳血,胸痛,1.0
阴疮,臁疮,2.0
阴疮,小便不利,1.0
阴疮,神昏,1.0
阴疮,丹毒,2.0
阴疮,浮肿,1.0
阴疮,瘰疬,3.0
阴疮,脱肛,1.0
阴疮,小便不通,2.0
阴疮,烦躁,4.0
阴疮,耳聋,1.0
阴疮,阴挺,1.0
阴疮,小便黄赤,1.0
痫,气喘,9.0
痫,健忘,8.0
痫,骨痛,1.0
痫,角弓反张,20.0
痫,舌肿,1.0
痫,干呕,2.0
痫,半身麻木,1.0
痫,小便不利,3.0
痫,面色青,1.0
痫,便血,2.0
痫,盗汗,4.0
痫,鼻衄,1.0
痫,神昏,44.0
痫,舌苔黄,1.0
痫,嗳气,3.0
痫,鼻塞,2.0
痫,腹满,8.0
痫,发癫,2.0
痫,大便秘结,3.0
痫,漏下,2.0
痫,胎毒,1.0
痫,痴呆,2.0
痫,目昏,10.0
痫,噎膈,1.0
痫,瘫痪,8.0
痫,发黄,3.0
痫,发狂,8.0
痫,浮肿,1.0
痫,四肢抽搐,2.0
痫,足颤,3.0
痫,呵欠,3.0
痫,心下痞,1.0
痫,急惊,18.0
痫,转筋,4.0
痫,心悸,6.0
痫,咽干,1.0
痫,瘰疬,4.0
痫,赤白带,3.0
痫,心烦,10.0
痫,消瘦,1.0
痫,产后发痉,1.0
痫,五心烦热,1.0
痫,头汗,1.0
痫,壮热,57.0
痫,短气,5.0
痫,项强,12.0
痫,恶心,5.0
痫,恶寒,5.0
痫,崩中,1.0
痫,嘈杂,1.0
痫,小便不通,2.0
痫,吐血,7.0
痫,四肢麻木,1.0
痫,谵语,15.0
痫,呕吐,31.0
痫,烦躁,19.0
痫,口臭,1.0
痫,耳聋,2.0
痫,无汗,3.0
痫,腰痛,1.0
痫,脐疮,1.0
痫,独语,1.0
痫,反胃,2.0
痫,牙痛,2.0
痫,口渴,8.0
痫,舌强,9.0
痫,积滞,4.0
痫,口噤,32.0
痫,皮肤瘙痒,1.0
痫,恶风,4.0
痫,头痛,27.0
痫,潮热,14.0
痫,脏躁,1.0
痫,白带,3.0
痫,头昏,2.0
痫,恶寒发热,1.0
痫,面色白,1.0
痫,口苦,1.0
痫,不寐,1.0
痫,多唾,1.0
痫,弄舌,8.0
痫,口唇焦裂,1.0
痫,腹痛,19.0
痫,咳嗽,30.0
痫,慢惊,53.0
痫,头晕,5.0
痫,手颤,3.0
痫,手足厥冷,2.0
痫,难产,1.0
痫,自汗,5.0
痫,半身不遂,7.0
痫,口中生疮,3.0
痫,啮齿,3.0
痫,胸闷,3.0
痫,寒热往来,4.0
痫,胎动不安,3.0
痫,晕厥,1.0
痫,言语错乱,1.0
云雾移睛,盗汗,1.0
云雾移睛,头摇,1.0
云雾移睛,头痛,1.0
云雾移睛,口苦,1.0
云雾移睛,头晕,1.0
口腻,身重,1.0
口腻,舌苔白,1.0
口腻,上吐下泻,1.0
口腻,腹痛,1.0
项强,健忘,1.0
项强,角弓反张,9.0
项强,舌肿,1.0
项强,干呕,2.0
项强,小便不利,4.0
项强,便血,1.0
项强,畏寒,1.0
项强,盗汗,2.0
项强,神昏,3.0
项强,身痛,2.0
项强,鼻塞,24.0
项强,身重,5.0
项强,腹满,1.0
项强,舌苔白,1.0
项强,目昏,10.0
项强,瘫痪,2.0
项强,浮肿,6.0
项强,胁痛,1.0
项强,足颤,1.0
项强,急惊,1.0
项强,心悸,2.0
项强,咽干,4.0
项强,瘰疬,4.0
项强,心烦,6.0
项强,肠鸣,1.0
项强,头摇,6.0
项强,产后发痉,1.0
项强,五心烦热,1.0
项强,头汗,1.0
项强,壮热,22.0
项强,短气,11.0
项强,痫,12.0
项强,舌干,1.0
项强,恶心,4.0
项强,恶寒,33.0
项强,少气,3.0
项强,谵语,2.0
项强,呕吐,3.0
项强,烦躁,8.0
项强,耳聋,6.0
项强,四肢疼痛,1.0
项强,腰脊痛,1.0
项强,无汗,15.0
项强,腰痛,4.0
项强,背痛,7.0
项强,牙痛,1.0
项强,口渴,4.0
项强,舌强,2.0
项强,四肢拘急,9.0
项强,口噤,29.0
项强,皮肤瘙痒,1.0
项强,四肢强直,1.0
项强,崩漏,1.0
项强,头重,3.0
项强,恶风,22.0
项强,头痛,60.0
项强,潮热,2.0
项强,头昏,7.0
项强,腹冷,1.0
项强,恶寒发热,7.0
项强,口苦,2.0
项强,弄舌,1.0
项强,腹痛,9.0
项强,咳嗽,19.0
项强,头晕,2.0
项强,喷嚏,1.0
项强,手足厥冷,2.0
项强,自汗,8.0
项强,半身不遂,3.0
项强,胸闷,1.0
项强,寒热往来,1.0
项强,胸痛,2.0
舌干,气喘,3.0
舌干,健忘,3.0
舌干,舌肿,1.0
舌干,痄腮,1.0
舌干,呃逆,1.0
舌干,小便不利,1.0
舌干,面色青,2.0
舌干,便血,1.0
舌干,盗汗,10.0
舌干,鼻衄,5.0
舌干,神昏,6.0
舌干,鼻塞,4.0
舌干,腹满,5.0
舌干,大便秘结,7.0
舌干,目昏,12.0
舌干,吞酸,2.0
舌干,瘫痪,2.0
舌干,发黄,2.0
舌干,发狂,2.0
舌干,浮肿,4.0
舌干,胁痛,2.0
舌干,足颤,2.0
舌干,转筋,1.0
舌干,心悸,1.0
舌干,咽干,6.0
舌干,赤白带,4.0
舌干,心烦,20.0
舌干,消瘦,4.0
舌干,肠鸣,2.0
舌干,五心烦热,7.0
舌干,壮热,23.0
舌干,但热不寒,4.0
舌干,乳汁不行,1.0
舌干,短气,2.0
舌干,咳血,1.0
舌干,项强,1.0
舌干,恶心,11.0
舌干,恶寒,7.0
舌干,少气,3.0
舌干,小便不通,7.0
舌干,吐血,3.0
舌干,谵语,7.0
舌干,腰重,1.0
舌干,呕吐,8.0
舌干,烦躁,18.0
舌干,口臭,5.0
舌干,耳聋,5.0
舌干,无汗,1.0
舌干,腰痛,2.0
舌干,鼻干,1.0
舌干,独语,1.0
舌干,疳积,1.0
舌干,反胃,2.0
舌干,里急后重,1.0
舌干,牙痛,2.0
舌干,腹泻,3.0
舌干,口渴,17.0
舌干,多梦,1.0
舌干,四肢拘急,1.0
舌干,皮肤瘙痒,2.0
舌干,崩漏,3.0
舌干,头重,1.0
舌干,恶风,1.0
舌干,头痛,32.0
舌干,声音嘶哑,2.0
舌干,潮热,12.0
舌干,胞衣不下,1.0
舌干,白带,4.0
舌干,大便溏,1.0
舌干,头昏,3.0
舌干,腹冷,2.0
舌干,恶寒发热,1.0
舌干,口苦,84.0
