Source,Target,Weight
川楝子,槐花,1.0
川楝子,全蝎,5.0
川楝子,山楂,8.0
川楝子,鳖甲,3.0
川楝子,杜仲,9.0
川楝子,大青叶,1.0
川楝子,板蓝根,1.0
川楝子,忍冬藤,1.0
川楝子,法半夏,1.0
川楝子,瓜蒌,1.0
川楝子,苦杏仁,2.0
川楝子,甜瓜,1.0
川楝子,滑石,1.0
川楝子,大枣,1.0
川楝子,栀子,2.0
川楝子,藿香,1.0
川楝子,远志,11.0
川楝子,蜂房,1.0
川楝子,代赭石,1.0
川楝子,荔枝核,2.0
川楝子,葫芦,12.0
川楝子,槟榔,19.0
川楝子,威灵仙,3.0
川楝子,连翘,3.0
川楝子,乌梅,2.0
川楝子,丁香,6.0
川楝子,硫黄,3.0
川楝子,白芍,20.0
川楝子,天花粉,1.0
川楝子,白芷,2.0
川楝子,青风藤,1.0
川楝子,八角茴香,3.0
川楝子,斑蝥,1.0
川楝子,三棱,18.0
川楝子,牡丹皮,6.0
川楝子,川乌,14.0
川楝子,石斛,3.0
川楝子,香橼,2.0
川楝子,柏子仁,5.0
川楝子,蚕砂,1.0
川楝子,泽兰,2.0
川楝子,芜荑,8.0
川楝子,牵牛子,1.0
川楝子,草乌,3.0
川楝子,琥珀,1.0
川楝子,金银花,2.0
川楝子,胡椒,1.0
川楝子,人参,8.0
川楝子,僵蚕,2.0
川楝子,蛤蚧,1.0
川楝子,白花蛇舌草,1.0
川楝子,龙胆,8.0
川楝子,乌头,7.0
川楝子,赤小豆,2.0
川楝子,桑螵蛸,1.0
川楝子,补骨脂,7.0
川楝子,续断,5.0
川楝子,黄芩,9.0
川楝子,穿山甲,3.0
川楝子,轻粉,1.0
川楝子,鹿茸,7.0
川楝子,阳起石,1.0
川楝子,夜明砂,2.0
川楝子,花椒,2.0
川楝子,莱菔子,1.0
川楝子,橘叶,2.0
川楝子,鹤虱,4.0
川楝子,丹参,15.0
川楝子,何首乌,2.0
川楝子,浙贝母,2.0
川楝子,仙鹤草,1.0
川楝子,王不留行,2.0
川楝子,巴豆,9.0
川楝子,阿魏,1.0
川楝子,猪苓,4.0
川楝子,茴香,59.0
川楝子,蛇床子,4.0
川楝子,芡实,1.0
川楝子,垂盆草,1.0
川楝子,山药,15.0
川楝子,安息香,1.0
川楝子,百合,3.0
川楝子,片姜黄,4.0
川楝子,秦艽,2.0
川楝子,胡芦巴,8.0
川楝子,芦荟,4.0
川楝子,地骨皮,1.0
川楝子,芫花,2.0
川楝子,肉苁蓉,9.0
川楝子,鸦胆子,1.0
川楝子,茯苓,23.0
川楝子,附子,31.0
川楝子,党参,3.0
川楝子,天冬,2.0
川楝子,莲子,2.0
川楝子,大戟,1.0
川楝子,藜,4.0
川楝子,鸡骨草,1.0
川楝子,鸡血藤,2.0
川楝子,木通,8.0
川楝子,虎骨,2.0
川楝子,苍术,17.0
川楝子,甘遂,1.0
川楝子,苏木,1.0
川楝子,龙骨,3.0
川楝子,沉香,16.0
川楝子,禹余粮,1.0
川楝子,炙甘草,1.0
川楝子,白蔹,1.0
川楝子,佛手,5.0
川楝子,鱼腥草,1.0
川楝子,地龙,4.0
川楝子,薄荷,3.0
川楝子,五加,1.0
川楝子,牵牛,8.0
川楝子,麝香,2.0
川楝子,乌药,9.0
川楝子,柠檬,1.0
川楝子,瞿麦,4.0
川楝子,大风子,1.0
川楝子,蒲公英,6.0
川楝子,厚朴,11.0
川楝子,桃仁,12.0
川楝子,干漆,1.0
川楝子,大腹皮,1.0
川楝子,炮姜,1.0
川楝子,土鳖虫,1.0
川楝子,柿霜,2.0
川楝子,砂仁,11.0
川楝子,朱砂,4.0
川楝子,半夏,6.0
川楝子,檀香,4.0
川楝子,吴茱萸,12.0
川楝子,羌活,3.0
川楝子,香薷,1.0
川楝子,葛根,1.0
川楝子,生地黄,3.0
川楝子,草豆蔻,2.0
川楝子,淫羊藿,1.0
川楝子,杏,6.0
川楝子,磁石,2.0
川楝子,柴胡,17.0
川楝子,使君子,9.0
川楝子,海藻,2.0
川楝子,竹茹,1.0
川楝子,麻黄,2.0
川楝子,木香,44.0
川楝子,橘络,1.0
川楝子,麦门冬,3.0
川楝子,泽泻,11.0
川楝子,桂枝,1.0
川楝子,枳壳,17.0
川楝子,车前,3.0
川楝子,鬼箭羽,1.0
川楝子,独活,2.0
川楝子,胡黄连,6.0
川楝子,麦冬,5.0
川楝子,香附,26.0
川楝子,五味子,8.0
川楝子,稻芽,2.0
川楝子,木鳖子,4.0
川楝子,牡丹,6.0
川楝子,诃子,1.0
重楼,竹叶,2.0
重楼,淡竹叶,2.0
重楼,菊花,1.0
重楼,红花,3.0
重楼,桃,1.0
重楼,太子参,1.0
重楼,桑,1.0
重楼,藜芦,1.0
重楼,天葵,1.0
重楼,牡蛎,1.0
重楼,知母,2.0
重楼,雄黄,3.0
重楼,玉竹,2.0
重楼,玄参,1.0
重楼,五指毛桃,1.0
重楼,防风,1.0
重楼,肉桂,2.0
重楼,枇杷,1.0
重楼,寒水石,1.0
重楼,枸杞子,2.0
重楼,蝉蜕,1.0
重楼,三七,5.0
重楼,紫苏子,1.0
重楼,千金子霜,1.0
重楼,淡竹,2.0
重楼,蛇蜕,1.0
重楼,甘草,3.0
重楼,杏仁,1.0
重楼,红参,1.0
重楼,陈皮,1.0
重楼,制川乌,2.0
重楼,黄连,2.0
重楼,乳香,1.0
重楼,青皮,1.0
重楼,黄柏,1.0
重楼,制草乌,2.0
重楼,赤芍,1.0
重楼,珍珠,2.0
重楼,天南星,1.0
重楼,商陆,1.0
重楼,白屈菜,1.0
重楼,百部,2.0
重楼,芦根,1.0
重楼,当归,5.0
重楼,大黄,1.0
重楼,木瓜,1.0
重楼,桔梗,2.0
重楼,虎杖,2.0
重楼,没药,1.0
重楼,射干,2.0
重楼,石菖蒲,2.0
重楼,大青叶,2.0
重楼,板蓝根,4.0
重楼,苦杏仁,1.0
重楼,栀子,2.0
重楼,千金子,1.0
重楼,蜂房,1.0
重楼,猫爪草,1.0
重楼,夏枯草,1.0
重楼,急性子,1.0
重楼,连翘,5.0
重楼,白芍,1.0
重楼,天花粉,1.0
重楼,葡萄,2.0
重楼,白芷,2.0
重楼,牡丹皮,2.0
重楼,川乌,3.0
重楼,麻药,2.0
重楼,石吊兰,1.0
重楼,紫珠,1.0
重楼,马兜铃,1.0
重楼,草乌,7.0
重楼,琥珀,2.0
重楼,金银花,3.0
重楼,人参,1.0
重楼,僵蚕,6.0
重楼,续断,2.0
重楼,黄芪,3.0
重楼,黄芩,5.0
重楼,穿山甲,1.0
重楼,天竺黄,3.0
重楼,蓖麻,1.0
重楼,枇杷叶,1.0
重楼,巴豆,1.0
重楼,紫花地丁,1.0
重楼,山药,1.0
重楼,百合,1.0
重楼,羚羊角,1.0
重楼,秦艽,2.0
重楼,芫花,1.0
重楼,川贝母,2.0
重楼,党参,2.0
重楼,化橘红,1.0
重楼,大戟,3.0
重楼,藜,1.0
重楼,大麻药,2.0
重楼,钩藤,2.0
重楼,地龙,3.0
重楼,薄荷,4.0
重楼,桑白皮,1.0
重楼,杠板归,1.0
重楼,麝香,5.0
重楼,冰片,3.0
重楼,白薇,2.0
重楼,山慈菇,1.0
重楼,朱砂,4.0
重楼,半夏,2.0
重楼,苍耳,1.0
重楼,五倍子,1.0
重楼,橘红,1.0
重楼,杏,1.0
重楼,荷叶,2.0
重楼,犀角,1.0
重楼,柴胡,4.0
重楼,麻黄,1.0
重楼,木香,1.0
重楼,桂枝,2.0
重楼,枳壳,1.0
重楼,紫金龙,2.0
重楼,牛黄,3.0
重楼,麦冬,1.0
重楼,贯众,1.0
重楼,石膏,2.0
重楼,牡丹,2.0
杏仁,青木香,11.0
杏仁,荆芥,87.0
杏仁,椒目,4.0
杏仁,竹叶,31.0
杏仁,淡竹叶,15.0
杏仁,石决明,3.0
杏仁,自然铜,1.0
杏仁,滑石粉,1.0
杏仁,石榴,3.0
杏仁,海螵蛸,4.0
杏仁,赭石,11.0
杏仁,菊花,31.0
杏仁,葱白,6.0
杏仁,前胡,196.0
杏仁,红花,11.0
杏仁,蒲黄,14.0
杏仁,桃,88.0
杏仁,蜂蜜,3.0
杏仁,蜂蜡,1.0
杏仁,桑,374.0
杏仁,苏合香,2.0
杏仁,川芎,95.0
杏仁,藜芦,6.0
杏仁,地榆,3.0
杏仁,白术,174.0
杏仁,小茴香,8.0
杏仁,姜黄,8.0
杏仁,高良姜,2.0
杏仁,蒺藜,16.0
杏仁,熊胆,3.0
杏仁,核桃仁,6.0
杏仁,牡蛎,22.0
杏仁,知母,200.0
杏仁,蜈蚣,19.0
杏仁,鸡内金,2.0
杏仁,雄黄,49.0
杏仁,大蓟,1.0
杏仁,茵陈蒿,2.0
杏仁,五加皮,15.0
杏仁,生姜,145.0
杏仁,紫苏叶,67.0
杏仁,玉竹,4.0
杏仁,延胡索,3.0
杏仁,梨,8.0
杏仁,火麻仁,1.0
杏仁,玄参,72.0
杏仁,昆布,1.0
杏仁,白果,9.0
杏仁,瓜蒌皮,9.0
杏仁,冬瓜,7.0
杏仁,五指毛桃,1.0
杏仁,竹沥,9.0
杏仁,麦芽,21.0
杏仁,防风,242.0
杏仁,马齿苋,1.0
杏仁,莪术,14.0
杏仁,肉桂,44.0
杏仁,瓦楞子,1.0
杏仁,枇杷,33.0
杏仁,白茅根,4.0
杏仁,玫瑰花,1.0
杏仁,寒水石,7.0
杏仁,楮实子,1.0
杏仁,枸杞子,7.0
杏仁,蝉蜕,15.0
杏仁,益智,3.0
杏仁,白附子,14.0
杏仁,菟丝子,22.0
杏仁,三七,6.0
杏仁,狗脊,1.0
杏仁,白鲜皮,21.0
杏仁,郁金,21.0
杏仁,艾叶,3.0
杏仁,紫苏子,63.0
杏仁,白矾,28.0
杏仁,水蛭,5.0
杏仁,淡竹,17.0
杏仁,蟾酥,7.0
杏仁,蛇蜕,14.0
杏仁,甘草,1015.0
杏仁,锁阳,1.0
杏仁,白芥子,15.0
杏仁,蓖麻子,23.0
杏仁,神曲,36.0
杏仁,鸡子,9.0
杏仁,川楝子,6.0
杏仁,重楼,1.0
杏仁,龟甲,2.0
杏仁,桑枝,3.0
杏仁,耳草,8.0
杏仁,零陵香,5.0
杏仁,陈皮,231.0
杏仁,平贝母,1.0
杏仁,旋覆花,53.0
杏仁,秦皮,2.0
杏仁,山豆根,1.0
杏仁,黄连,110.0
杏仁,乳香,46.0
杏仁,青皮,33.0
杏仁,黄柏,42.0
杏仁,细辛,179.0
杏仁,藁本,12.0
杏仁,干姜,163.0
杏仁,茵陈,14.0
杏仁,豆蔻,28.0
杏仁,泽漆,7.0
杏仁,荜澄茄,5.0
杏仁,辣蓼,2.0
杏仁,皂矾,2.0
杏仁,赤芍,106.0
杏仁,珍珠,1.0
杏仁,牛胆,1.0
杏仁,天南星,20.0
杏仁,商陆,8.0
杏仁,甜瓜子,1.0
杏仁,松香,10.0
杏仁,母丁香,9.0
杏仁,青黛,34.0
杏仁,儿茶,5.0
杏仁,冬瓜子,4.0
杏仁,川木通,1.0
杏仁,饴糖,2.0
杏仁,赤石脂,10.0
杏仁,五灵脂,21.0
杏仁,女贞,1.0
杏仁,铅丹,6.0
杏仁,肉豆蔻,11.0
杏仁,槐角,5.0
杏仁,密蒙花,1.0
杏仁,白屈菜,1.0
杏仁,益智仁,2.0
杏仁,红大戟,2.0
杏仁,百部,80.0
杏仁,红粉,2.0
杏仁,山茱萸,10.0
杏仁,百草霜,14.0
杏仁,芦根,16.0
杏仁,沙参,36.0
杏仁,枳实,58.0
杏仁,刀豆,1.0
杏仁,人工牛黄,2.0
杏仁,当归,245.0
杏仁,大黄,171.0
杏仁,葶苈子,42.0
杏仁,阿胶,113.0
杏仁,焦槟榔,1.0
杏仁,芍药,194.0
杏仁,车前草,3.0
杏仁,南沙参,2.0
杏仁,牛膝,40.0
杏仁,车前子,13.0
杏仁,巴戟天,1.0
杏仁,木瓜,13.0
杏仁,天麻,12.0
杏仁,血竭,6.0
杏仁,熟地黄,15.0
杏仁,松节,1.0
杏仁,天门冬,79.0
杏仁,桔梗,420.0
杏仁,萝卜,10.0
杏仁,龙眼,1.0
杏仁,虎杖,5.0
杏仁,樟脑,3.0
杏仁,谷精草,4.0
杏仁,金樱子,1.0
杏仁,浮海石,3.0
杏仁,没药,33.0
杏仁,射干,35.0
杏仁,北沙参,12.0
杏仁,全蝎,17.0
杏仁,枫香脂,1.0
杏仁,山楂,30.0
杏仁,玄明粉,2.0
杏仁,鳖甲胶,1.0
杏仁,地肤子,1.0
杏仁,鳖甲,54.0
杏仁,龙齿,12.0
杏仁,木贼,3.0
杏仁,杜仲,12.0
杏仁,石菖蒲,12.0
杏仁,鹿角,19.0
杏仁,瓜蒂,1.0
杏仁,大青叶,6.0
杏仁,西瓜,3.0
杏仁,板蓝根,10.0
杏仁,卷柏,3.0
杏仁,法半夏,29.0
杏仁,瓜蒌,75.0
杏仁,苦杏仁,143.0
杏仁,甜瓜,1.0
杏仁,滑石,27.0
杏仁,大枣,38.0
杏仁,栀子,84.0
杏仁,川木香,1.0
杏仁,藿香,30.0
杏仁,远志,43.0
杏仁,蜂房,10.0
杏仁,代赭石,5.0
杏仁,紫草,1.0
杏仁,白前,35.0
杏仁,葫芦,3.0
杏仁,夏枯草,1.0
杏仁,槟榔,79.0
杏仁,威灵仙,1.0
杏仁,连翘,63.0
杏仁,水牛角,5.0
杏仁,乌梅,49.0
杏仁,丁香,38.0
杏仁,硫黄,17.0
杏仁,九节菖蒲,1.0
杏仁,茜草,4.0
杏仁,白芍,59.0
杏仁,天花粉,40.0
杏仁,女贞子,1.0
杏仁,白芥,15.0
杏仁,淡豆豉,6.0
杏仁,白芷,91.0
杏仁,牛蒡子,29.0
杏仁,天仙子,1.0
杏仁,款冬花,187.0
杏仁,八角茴香,1.0
杏仁,斑蝥,5.0
杏仁,紫菀,263.0
杏仁,三棱,31.0
杏仁,牡丹皮,11.0
杏仁,川乌,23.0
杏仁,石斛,23.0
杏仁,香橼,2.0
杏仁,柏子仁,14.0
杏仁,马兜铃,37.0
杏仁,泽兰,3.0
杏仁,牵牛子,13.0
杏仁,草乌,18.0
杏仁,琥珀,16.0
杏仁,金银花,16.0
杏仁,龙眼肉,1.0
杏仁,胡椒,3.0
杏仁,人参,362.0
杏仁,野菊花,1.0
杏仁,僵蚕,31.0
杏仁,天仙藤,1.0
杏仁,浮萍,5.0
杏仁,蛤蚧,25.0
杏仁,莲子心,1.0
杏仁,升麻,118.0
杏仁,龙胆,11.0
杏仁,乌头,22.0
杏仁,赤小豆,9.0
杏仁,桑螵蛸,1.0
杏仁,补骨脂,3.0
杏仁,续断,12.0
杏仁,黄芪,9.0
杏仁,黄芩,335.0
杏仁,穿山甲,9.0
杏仁,小麦,2.0
杏仁,轻粉,36.0
杏仁,鹿茸,12.0
杏仁,阳起石,8.0
杏仁,夜明砂,2.0
杏仁,花椒,4.0
杏仁,莱菔子,20.0
杏仁,橘叶,1.0
杏仁,丹参,18.0
杏仁,鸡冠花,1.0
杏仁,白扁豆,4.0
杏仁,益母草,2.0
杏仁,天竺黄,13.0
杏仁,扁豆花,1.0
杏仁,蓖麻,29.0
杏仁,枇杷叶,33.0
杏仁,何首乌,5.0
杏仁,浙贝母,33.0
杏仁,石莲子,1.0
杏仁,仙鹤草,1.0
杏仁,金果榄,1.0
杏仁,酸枣仁,9.0
杏仁,巴豆,127.0
杏仁,银柴胡,2.0
杏仁,阿魏,6.0
杏仁,白及,23.0
杏仁,金莲花,1.0
杏仁,猪苓,23.0
杏仁,辛夷,3.0
杏仁,苍耳子,1.0
杏仁,茴香,17.0
杏仁,胆南星,14.0
杏仁,蛇床子,14.0
杏仁,鸡子黄,1.0
杏仁,芡实,4.0
杏仁,金沸草,4.0
杏仁,山药,37.0
杏仁,皂荚,40.0
杏仁,猪胆汁,2.0
杏仁,灯心草,1.0
杏仁,绿豆,3.0
杏仁,安息香,7.0
杏仁,常山,8.0
杏仁,白豆蔻,7.0
杏仁,百合,94.0
杏仁,薤白,7.0
杏仁,羚羊角,62.0
杏仁,西河柳,1.0
杏仁,白石英,10.0
杏仁,莨菪,2.0
杏仁,秦艽,50.0
杏仁,芥子,19.0
杏仁,胡芦巴,2.0
杏仁,沙苑子,1.0
杏仁,草果,5.0
杏仁,甘松,4.0
杏仁,芦荟,3.0
杏仁,地骨皮,42.0
杏仁,芫花,22.0
杏仁,谷芽,7.0
杏仁,漏芦,5.0
杏仁,肉苁蓉,13.0
杏仁,苦参,11.0
杏仁,罂粟,26.0
杏仁,茯苓,467.0
杏仁,川贝母,52.0
杏仁,附子,142.0
杏仁,党参,11.0
杏仁,化橘红,16.0
杏仁,天冬,34.0
杏仁,牛蒡,36.0
杏仁,煅石膏,1.0
杏仁,海桐皮,1.0
杏仁,桑叶,32.0
杏仁,蕤仁,2.0
杏仁,莲子,4.0
杏仁,大戟,17.0
杏仁,海狗肾,1.0
杏仁,藜,22.0
杏仁,防己,91.0
杏仁,巴豆霜,12.0
杏仁,木通,50.0
杏仁,木耳,1.0
杏仁,虎骨,5.0
杏仁,苍术,50.0
杏仁,甘遂,35.0
杏仁,苏木,3.0
杏仁,棕榈炭,1.0
杏仁,紫石英,5.0
杏仁,雷丸,1.0
杏仁,红豆蔻,1.0
杏仁,龙骨,11.0
杏仁,沉香,27.0
杏仁,禹余粮,1.0
杏仁,炙甘草,17.0
杏仁,鹿角胶,18.0
杏仁,钩藤,14.0
杏仁,猪牙皂,13.0
杏仁,白蔹,30.0
杏仁,佛手,1.0
杏仁,鱼腥草,4.0
杏仁,石韦,2.0
杏仁,地龙,10.0
杏仁,薄荷,104.0
杏仁,黄精,1.0
杏仁,锦灯笼,1.0
杏仁,桑白皮,158.0
杏仁,马钱子,1.0
杏仁,通草,17.0
杏仁,五加,15.0
杏仁,牵牛,23.0
杏仁,麝香,72.0
杏仁,紫河车,2.0
杏仁,冰片,17.0
杏仁,蛤壳,5.0
杏仁,青葙子,3.0
杏仁,桂皮,1.0
杏仁,白薇,10.0
杏仁,乌药,10.0
杏仁,郁李,32.0
杏仁,柠檬,1.0
杏仁,瞿麦,3.0
杏仁,决明子,2.0
杏仁,蒲公英,2.0
杏仁,厚朴,81.0
杏仁,桃仁,66.0
杏仁,侧柏叶,1.0
杏仁,干漆,9.0
杏仁,大腹皮,28.0
杏仁,炮姜,3.0
杏仁,柿霜,4.0
杏仁,砂仁,33.0
杏仁,朱砂,55.0
杏仁,硼砂,7.0
杏仁,半夏,393.0
杏仁,檀香,1.0
杏仁,苍耳,4.0
杏仁,吴茱萸,29.0
杏仁,罂粟壳,26.0
杏仁,蔓荆子,10.0
杏仁,羌活,106.0
杏仁,青礞石,2.0
杏仁,香薷,7.0
杏仁,葛根,80.0
杏仁,佩兰,6.0
杏仁,生地黄,63.0
杏仁,草豆蔻,6.0
杏仁,虻虫,4.0
杏仁,覆盆子,5.0
杏仁,北豆根,1.0
杏仁,五倍子,9.0
杏仁,橘红,93.0
杏仁,广藿香,3.0
杏仁,杏,1947.0
杏仁,荷叶,17.0
杏仁,青葙,3.0
杏仁,犀角,57.0
杏仁,磁石,9.0
杏仁,藕节,6.0
杏仁,柴胡,177.0
杏仁,使君子,8.0
杏仁,竹茹,21.0
杏仁,麻黄,540.0
杏仁,木香,112.0
杏仁,橘络,1.0
杏仁,麦门冬,157.0
杏仁,茶叶,3.0
杏仁,泽泻,50.0
杏仁,桂枝,61.0
杏仁,麻黄根,1.0
杏仁,郁李仁,32.0
杏仁,枳壳,220.0
杏仁,车前,17.0
杏仁,两头尖,4.0
杏仁,矮地茶,1.0
杏仁,鬼箭羽,1.0
杏仁,青蒿,26.0
杏仁,独活,76.0
杏仁,苦地丁,2.0
杏仁,浮小麦,1.0
杏仁,牛黄,56.0
杏仁,西洋参,6.0
杏仁,薏苡仁,24.0
杏仁,胡黄连,14.0
杏仁,茺蔚子,2.0
杏仁,麦冬,97.0
杏仁,马钱,1.0
杏仁,香附,48.0
杏仁,贯众,2.0
杏仁,望月砂,1.0
杏仁,五味子,232.0
杏仁,瓜蒌子,8.0
杏仁,胆矾,6.0
杏仁,石膏,224.0
杏仁,大豆,12.0
杏仁,木鳖子,21.0
杏仁,紫苏梗,3.0
杏仁,牡丹,14.0
杏仁,诃子,22.0
龟甲,青木香,1.0
龟甲,石决明,1.0
龟甲,鹿角霜,3.0
龟甲,赭石,1.0
龟甲,菊花,1.0
龟甲,蒲黄,2.0
龟甲,桃,2.0
龟甲,太子参,1.0
龟甲,蜂蜡,1.0
龟甲,桑,7.0
龟甲,川芎,4.0
龟甲,地榆,3.0
龟甲,白术,6.0
龟甲,小茴香,2.0
龟甲,骨碎补,1.0
龟甲,蒺藜,1.0
龟甲,桑寄生,3.0
龟甲,核桃仁,1.0
龟甲,牡蛎,12.0
龟甲,知母,2.0
龟甲,鸡内金,1.0
龟甲,生姜,1.0
龟甲,玉竹,1.0
龟甲,花生,1.0
龟甲,延胡索,3.0
龟甲,玄参,1.0
龟甲,灵芝,2.0
龟甲,防风,2.0
龟甲,肉桂,5.0
龟甲,枸杞子,11.0
龟甲,益智,1.0
龟甲,菟丝子,6.0
龟甲,制何首乌,6.0
龟甲,三七,1.0
龟甲,狗脊,3.0
龟甲,郁金,1.0
龟甲,艾叶,3.0
龟甲,蛇蜕,2.0
龟甲,甘草,11.0
龟甲,锁阳,2.0
龟甲,杏仁,2.0
龟甲,红参,6.0
龟甲,陈皮,3.0
龟甲,乳香,1.0
龟甲,青皮,1.0
龟甲,黄柏,3.0
龟甲,细辛,1.0
龟甲,韭菜,1.0
龟甲,干姜,3.0
龟甲,豆蔻,1.0
龟甲,赤芍,5.0
龟甲,珍珠母,1.0
龟甲,珍珠,2.0
龟甲,韭菜子,1.0
龟甲,赤石脂,5.0
龟甲,女贞,1.0
龟甲,益智仁,1.0
龟甲,百部,1.0
龟甲,山茱萸,5.0
龟甲,沙参,1.0
龟甲,当归,21.0
龟甲,大黄,3.0
龟甲,阿胶,9.0
龟甲,钟乳石,1.0
龟甲,芍药,8.0
龟甲,牛膝,4.0
龟甲,车前子,1.0
龟甲,巴戟天,2.0
龟甲,天麻,2.0
龟甲,小蓟,1.0
龟甲,熟地黄,17.0
龟甲,天门冬,2.0
龟甲,金樱子,2.0
龟甲,没药,1.0
龟甲,北沙参,1.0
龟甲,全蝎,3.0
龟甲,山楂,1.0
龟甲,鳖甲,10.0
龟甲,莲须,1.0
龟甲,杜仲,4.0
龟甲,石菖蒲,3.0
龟甲,鹿角,10.0
龟甲,大枣,7.0
龟甲,远志,10.0
龟甲,夏枯草,1.0
龟甲,槟榔,1.0
龟甲,威灵仙,1.0
龟甲,白芍,8.0
龟甲,女贞子,1.0
龟甲,白芷,2.0
龟甲,三棱,1.0
龟甲,牡丹皮,4.0
龟甲,柏子仁,3.0
龟甲,琥珀,1.0
龟甲,人参,13.0
龟甲,僵蚕,1.0
龟甲,蛤蚧,2.0
龟甲,桑螵蛸,1.0
龟甲,补骨脂,1.0
龟甲,续断,10.0
龟甲,黄芪,6.0
龟甲,黄芩,2.0
龟甲,轻粉,1.0
龟甲,鹿茸,17.0
龟甲,莱菔子,2.0
龟甲,丹参,8.0
龟甲,益母草,3.0
龟甲,天竺黄,2.0
龟甲,何首乌,7.0
龟甲,酸枣仁,7.0
龟甲,白及,1.0
龟甲,苍耳子,4.0
龟甲,茴香,2.0
龟甲,蛇床子,1.0
龟甲,山药,9.0
龟甲,羚羊角,2.0
龟甲,地骨皮,3.0
龟甲,肉苁蓉,2.0
龟甲,紫贝齿,1.0
龟甲,茯苓,13.0
龟甲,川贝母,1.0
龟甲,附子,3.0
龟甲,党参,5.0
龟甲,天冬,2.0
龟甲,冬虫夏草,1.0
龟甲,藜,1.0
龟甲,鸡血藤,1.0
龟甲,紫石英,2.0
龟甲,龙骨,12.0
龟甲,沉香,1.0
龟甲,禹余粮,6.0
龟甲,炙甘草,1.0
龟甲,鹿角胶,8.0
龟甲,钩藤,1.0
龟甲,地龙,1.0
龟甲,黄精,7.0
龟甲,麝香,2.0
龟甲,紫河车,2.0
龟甲,冰片,1.0
龟甲,厚朴,1.0
龟甲,桃仁,2.0
龟甲,干漆,1.0
龟甲,砂仁,4.0
龟甲,南五味子,1.0
龟甲,苍耳,4.0
龟甲,吴茱萸,6.0
龟甲,生地黄,2.0
龟甲,草豆蔻,1.0
龟甲,覆盆子,3.0
龟甲,仙茅,1.0
龟甲,淫羊藿,10.0
龟甲,杏,2.0
龟甲,犀角,2.0
龟甲,柴胡,2.0
龟甲,木香,5.0
龟甲,龟甲胶,5.0
龟甲,麦门冬,2.0
龟甲,泽泻,5.0
龟甲,桂枝,1.0
龟甲,车前,1.0
龟甲,青蒿,1.0
龟甲,牛黄,3.0
龟甲,麦冬,10.0
龟甲,香附,4.0
龟甲,五味子,16.0
龟甲,石膏,1.0
龟甲,牡丹,5.0
桑枝,徐长卿,2.0
桑枝,荆芥,2.0
桑枝,竹叶,1.0
桑枝,石决明,1.0
桑枝,鹿角霜,1.0
桑枝,海螵蛸,1.0
桑枝,菊花,3.0
桑枝,葱白,3.0
桑枝,红花,9.0
桑枝,桃,21.0
桑枝,太子参,1.0
桑枝,桑,69.0
桑枝,大血藤,2.0
桑枝,川芎,8.0
桑枝,白术,4.0
桑枝,姜黄,1.0
桑枝,骨碎补,1.0
桑枝,高良姜,1.0
桑枝,黄皮,1.0
桑枝,桑寄生,6.0
桑枝,知母,4.0
桑枝,蜈蚣,3.0
桑枝,雄黄,2.0
桑枝,五加皮,7.0
桑枝,生姜,4.0
桑枝,玉竹,3.0
桑枝,玄参,2.0
桑枝,麦芽,1.0
桑枝,防风,12.0
桑枝,肉桂,4.0
桑枝,枸杞子,2.0
桑枝,白附子,1.0
桑枝,菟丝子,1.0
桑枝,制何首乌,1.0
桑枝,三七,1.0
桑枝,狗脊,5.0
桑枝,白鲜皮,1.0
桑枝,艾叶,1.0
桑枝,白矾,2.0
桑枝,蛇蜕,1.0
桑枝,甘草,8.0
桑枝,神曲,1.0
桑枝,川楝子,2.0
桑枝,杏仁,3.0
桑枝,丝瓜络,2.0
桑枝,零陵香,1.0
桑枝,陈皮,4.0
桑枝,黄连,2.0
桑枝,乳香,5.0
桑枝,山柰,1.0
桑枝,黄柏,2.0
桑枝,细辛,6.0
桑枝,藁本,1.0
桑枝,赤芍,6.0
桑枝,商陆,2.0
桑枝,松香,1.0
桑枝,儿茶,1.0
桑枝,赤石脂,1.0
桑枝,五灵脂,3.0
桑枝,女贞,1.0
桑枝,海胆,1.0
桑枝,枳实,1.0
桑枝,当归,20.0
桑枝,丝瓜,4.0
桑枝,大黄,2.0
桑枝,芍药,1.0
桑枝,牛膝,14.0
桑枝,木瓜,8.0
桑枝,天麻,5.0
桑枝,血竭,3.0
桑枝,熟地黄,1.0
桑枝,松节,1.0
桑枝,桔梗,3.0
桑枝,虎杖,1.0
桑枝,樟脑,2.0
桑枝,没药,5.0
桑枝,全蝎,1.0
桑枝,山楂,1.0
桑枝,鳖甲,1.0
桑枝,杜仲,9.0
桑枝,石菖蒲,3.0
桑枝,鹿角,2.0
桑枝,海风藤,1.0
桑枝,忍冬藤,4.0
桑枝,滑石,3.0
桑枝,大枣,2.0
桑枝,栀子,1.0
桑枝,藿香,1.0
桑枝,远志,2.0
桑枝,紫草,1.0
桑枝,夏枯草,1.0
桑枝,威灵仙,7.0
桑枝,连翘,7.0
桑枝,伸筋草,1.0
桑枝,丁香,3.0
桑枝,茜草,1.0
桑枝,白芍,6.0
桑枝,天花粉,1.0
桑枝,女贞子,1.0
桑枝,淡豆豉,3.0
桑枝,白芷,9.0
桑枝,青风藤,1.0
桑枝,川乌,4.0
桑枝,石斛,2.0
桑枝,菝葜,1.0
